lat,long,url,magnitude,depth,places,time
60.1713,-153.2003,https://earthquake.usgs.gov/earthquakes/eventpage/ak16973981,1.6,129.2,"43km SW of Redoubt Volcano, Alaska",1506849720561
59.8604,-136.7558,https://earthquake.usgs.gov/earthquakes/eventpage/ak16973012,1.1,10.3,"92km WNW of Skagway, Alaska",1506849332753
18.4858,-67.7814,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axfu,4.4,79.09,"58km WNW of Rincon, Puerto Rico",1506848263400
35.9343333,-117.6513333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016176,1.75,2.81,"23km E of Little Lake, CA",1506848220800
33.5046667,-116.7973333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016168,0.94,4.62,"9km NE of Aguanga, CA",1506848056690
37.4081,-117.0222,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607756,0.6,9.3,"38km SSE of Goldfield, Nevada",1506847458067
38.41,-118.9282,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607792,0.9,11.1,"29km WSW of Hawthorne, Nevada",1506846571952
35.5955,-116.9083333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016160,1.37,1.49,"42km NNW of Fort Irwin, CA",1506846375610
38.052,-118.9729,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607791,0.6,11.2,"32km SE of Bridgeport, California",1506846345479
39.6655,-120.0347,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607790,-0.3,9.4,"5km WSW of Cold Springs, Nevada",1506845637735
51.7987,-169.7071,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990805,2.5,13.4,"114km SE of Yunaska Island, Alaska",1506845582617
33.143,-116.542,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016152,0.65,15.58,"9km NE of Julian, CA",1506845001580
33.1408333,-116.5383333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016144,0.65,15.76,"9km NE of Julian, CA",1506844681790
46.1998333,-122.1741667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336206,0.42,1.26,"38km NNE of Amboy, Washington",1506843901450
33.7155,-116.8183333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016136,0.4,15.91,"8km ESE of Valle Vista, CA",1506843593170
61.0501,-150.4859,https://earthquake.usgs.gov/earthquakes/eventpage/ak16972044,1.1,21.4,"36km WSW of Anchorage, Alaska",1506843571095
-1.5006,-77.5019,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axfi,4.1,197.35,"52km ENE of Palora, Ecuador",1506843463030
39.3595,-119.7802,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607751,0.1,1.5,"12km WNW of Virginia City, Nevada",1506843117519
39.3622,-119.7736,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607749,0.7,2.1,"12km WNW of Virginia City, Nevada",1506842965701
61.3105,-152.501,https://earthquake.usgs.gov/earthquakes/eventpage/ak16972043,0.7,4,"92km N of Redoubt Volcano, Alaska",1506842863934
36.6433,-116.9189,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607789,0.5,4.7,"32km SSW of Beatty, Nevada",1506842681597
60.5628,-150.6881,https://earthquake.usgs.gov/earthquakes/eventpage/ak16972042,0.9,37.4,"5km NE of Sterling, Alaska",1506842357704
62.7976,-149.6539,https://earthquake.usgs.gov/earthquakes/eventpage/ak16972038,1.5,71.1,"57km NNE of Talkeetna, Alaska",1506842124989
33.9791667,-116.7413333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016128,0.81,16.62,"8km NNE of Cabazon, CA",1506842064890
61.6968,-150.8258,https://earthquake.usgs.gov/earthquakes/eventpage/ak16972036,1.2,61,"42km W of Willow, Alaska",1506841940900
46.866,-112.4591667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258604,1.59,10.9,"19km ESE of Lincoln, Montana",1506841735050
33.9026667,-116.6468333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016120,0.87,16.44,"9km W of Garnet, CA",1506841505910
37.6041667,-118.8381667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902631,0.48,2.52,"12km ESE of Mammoth Lakes, California",1506841057120
46.8598333,-112.5301667,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258599,0.93,11.31,"15km SE of Lincoln, Montana",1506841030110
38.8351667,-122.7841667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902626,0.4,1.68,"5km WNW of Cobb, California",1506840858890
34.4528333,-119.2085,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016112,1.44,11.88,"3km E of Ojai, CA",1506840801230
37.3283333,-97.7785,https://earthquake.usgs.gov/earthquakes/eventpage/ismpkansas70236143,1.72,4.35,"13km WSW of Conway Springs, Kansas",1506840567300
59.2315,-152.7218,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990799,1.1,9.7,"78km SW of Anchor Point, Alaska",1506840419377
33.1346667,-116.6421667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016104,0.78,3.17,"7km NNW of Julian, CA",1506840314460
38.8139992,-122.7816696,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902616,0.89,0.06,"4km NNW of The Geysers, California",1506839990130
38.8105011,-122.8168335,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902606,0.76,2.78,"6km NW of The Geysers, California",1506839705950
43.238,-110.749,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258594,0.91,11.46,"5km SSE of Hoback, Wyoming",1506839588910
33.517,-116.7883333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016096,0.28,5.94,"11km NE of Aguanga, CA",1506839429550
33.4986667,-116.789,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016088,0.5,4.3,"9km NE of Aguanga, CA",1506839065300
37.6396667,-118.9386667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902601,0.64,5.21,"3km ESE of Mammoth Lakes, California",1506838944560
33.5083333,-116.7938333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016080,0.37,4.92,"10km NE of Aguanga, CA",1506838262230
59.3191,-148.5055,https://earthquake.usgs.gov/earthquakes/eventpage/ak16971064,2.6,8.4,"102km SSE of Seward, Alaska",1506838204059
36.4532,-98.7711,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axek,3.2,6.9,"33km NW of Fairview, Oklahoma",1506836917300
62.6019,-152.9474,https://earthquake.usgs.gov/earthquakes/eventpage/ak16970116,2.7,6.3,"140km ESE of McGrath, Alaska",1506836847043
37.604,-118.8205,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902586,1.42,4.13,"14km ESE of Mammoth Lakes, California",1506836822020
37.6043333,-118.8205,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902581,1.71,4,"14km ESE of Mammoth Lakes, California",1506836766960
19.1889992,-155.6318359,https://earthquake.usgs.gov/earthquakes/eventpage/hv61928476,1.81,0.89,"16km W of Pahala, Hawaii",1506836276760
60.1863,-141.345,https://earthquake.usgs.gov/earthquakes/eventpage/ak16970114,1.3,0,"61km ENE of Cape Yakataga, Alaska",1506835946408
38.7305,-112.578,https://earthquake.usgs.gov/earthquakes/eventpage/uu60250622,2.13,-0.01,"34km SW of Fillmore, Utah",1506835247610
-6.2836,146.1269,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axe4,4.2,59.98,"28km E of Kainantu, Papua New Guinea",1506834536440
38.5163,-118.4876,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607788,-0.2,6.4,"11km E of Hawthorne, Nevada",1506834526908
60.2515,-151.0667,https://earthquake.usgs.gov/earthquakes/eventpage/ak16970101,0.9,62.4,"18km SE of Cohoe, Alaska",1506834514195
61.1539,-145.1738,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990794,0.8,14.5,"56km SW of Chitina, Alaska",1506834358547
37.0975,-117.064,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607787,0.1,9.3,"34km NW of Beatty, Nevada",1506834267153
9.126,-85.5987,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axdz,4.1,39.13,"84km S of Samara, Costa Rica",1506833874150
39.36,-119.7665,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607754,0.6,1.7,"11km WNW of Virginia City, Nevada",1506833354604
61.3678,-149.6914,https://earthquake.usgs.gov/earthquakes/eventpage/ak16970083,2,29.1,"16km SSW of Knik-Fairview, Alaska",1506833288717
51.6192,-175.9412,https://earthquake.usgs.gov/earthquakes/eventpage/ak16969148,1.9,50.9,"57km ESE of Adak, Alaska",1506832174570
36.0261667,-117.8075,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016056,0.76,1.07,"13km E of Coso Junction, CA",1506832077390
38.6823,-118.3986,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607786,0.7,4.5,"26km NE of Hawthorne, Nevada",1506831775564
62.7735,-150.577,https://earthquake.usgs.gov/earthquakes/eventpage/ak16969146,1,79.4,"55km NNW of Talkeetna, Alaska",1506831622152
33.6691667,-116.8331667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016048,1.04,16.1,"10km SSE of Valle Vista, CA",1506831472900
36.3695,-117.485,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016040,1.1,1.6,"40km SW of Stovepipe Wells, CA",1506831149410
46.8898333,-112.5235,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258549,1.59,13.14,"14km ESE of Lincoln, Montana",1506830710300
37.0903,-117.0456,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607783,-0.1,9.4,"32km NW of Beatty, Nevada",1506830345601
39.7872,-120.0397,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607768,0.1,0,"13km NNW of Cold Springs, Nevada",1506830255605
38.8391685,-122.8276672,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902556,0.87,1.32,"9km WNW of Cobb, California",1506830150520
19.7151667,-156.0953333,https://earthquake.usgs.gov/earthquakes/eventpage/hv61928346,2.95,33.794,"12km W of Kalaoa, Hawaii",1506829826670
46.1983333,-122.1793333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336141,0.1,1.08,"38km NNE of Amboy, Washington",1506829478330
60.1429,-141.2898,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990790,1,0,"64km E of Cape Yakataga, Alaska",1506829471423
33.139,-116.5228333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016032,0.71,14.9,"10km NE of Julian, CA",1506828835030
33.6465,-116.7221667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016024,0.16,13.9,"10km S of Idyllwild, CA",1506828323510
36.626,-121.1571667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902546,1.45,8.14,"26km NE of Soledad, California",1506828244030
33.6523333,-116.7225,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016016,0.6,14.5,"10km S of Idyllwild, CA",1506828160260
46.871,-112.5263333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258544,1.11,10.92,"15km SE of Lincoln, Montana",1506828010380
38.7858315,-122.7343369,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902536,0.9,1.43,"2km ENE of The Geysers, California",1506827997010
33.1391667,-116.6416667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016008,0.62,3.36,"8km NNW of Julian, CA",1506827906300
63.3477,-145.0045,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990789,0.9,0.2,"59km S of Deltana, Alaska",1506827894263
33.1361667,-116.6415,https://earthquake.usgs.gov/earthquakes/eventpage/ci38016000,0.93,3.4,"7km NNW of Julian, CA",1506827806930
36.6193333,-121.2288333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902531,1.44,4.82,"22km ENE of Gonzales, California",1506827498200
61.1833,-151.739,https://earthquake.usgs.gov/earthquakes/eventpage/ak16968180,2,86.4,"60km NNW of Nikiski, Alaska",1506827492404
41.6481,-70.9053,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axpk,1.6,6.51,"1km N of Fairhaven, Massachusetts",1506827393900
46.1985,-122.1766667,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336136,0.17,1.09,"38km NNE of Amboy, Washington",1506827197200
35.1116667,-118.3845,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015992,1.15,5.93,"6km ESE of Tehachapi, CA",1506827015230
60.8797,-149.0549,https://earthquake.usgs.gov/earthquakes/eventpage/ak16968173,0.9,19.7,"23km WNW of Whittier, Alaska",1506826898156
63.5064,-146.3707,https://earthquake.usgs.gov/earthquakes/eventpage/ak16968167,0.8,10.3,"67km SSW of Delta Junction, Alaska",1506826397121
33.4903333,-116.7861667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015984,0.51,4.32,"9km NE of Aguanga, CA",1506826069390
61.1034,-140.3836,https://earthquake.usgs.gov/earthquakes/eventpage/ak16967249,0.3,15,"160km WNW of Haines Junction, Canada",1506825667679
19.2159996,-155.4765015,https://earthquake.usgs.gov/earthquakes/eventpage/hv61928261,2.05,37.47,"1km NNE of Pahala, Hawaii",1506825377030
51.7576,-174.2232,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990784,1.4,46.6,"48km S of Atka, Alaska",1506825243899
48.3161667,-121.9095,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336131,1.16,1.09,"17km NE of Arlington Heights, Washington",1506825168050
33.5063333,-116.7706667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015968,0.18,7.41,"10km WSW of Anza, CA",1506824840800
46.877,-112.5288333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258539,1.53,11.86,"14km SE of Lincoln, Montana",1506824807150
53.1332,-166.7866,https://earthquake.usgs.gov/earthquakes/eventpage/ak16967237,1.8,25.6,"84km SSW of Unalaska, Alaska",1506824784256
33.5103333,-116.7656667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015960,0.61,7.89,"10km WSW of Anza, CA",1506824556510
34.4703333,-117.985,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015952,0.86,8.72,"6km S of Littlerock, CA",1506824231720
51.2465,-173.6834,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990782,2,35.3,"111km SSE of Atka, Alaska",1506823956350
38.4059,-118.9215,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607779,0.7,7.4,"29km WSW of Hawthorne, Nevada",1506823953886
37.5756667,-118.8571667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902516,0.63,-0.79,"12km SE of Mammoth Lakes, California",1506823874840
59.9658,-139.521,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990781,1.3,0,"48km NNE of Yakutat, Alaska",1506823856677
33.3133333,-116.3738333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015944,0.77,6.64,"6km N of Borrego Springs, CA",1506823221080
40.9455,-116.5097,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607771,0.6,0,"42km NW of Carlin, Nevada",1506822180215
37.3511667,-121.7125,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902506,1.22,7.83,"9km ESE of East Foothills, California",1506821920520
7.5135,-73.1491,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axct,5.1,142.73,"7km NE of El Playon, Colombia",1506821726490
33.9611667,-116.3548333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015920,1.75,5.95,"14km E of Desert Hot Springs, CA",1506821149880
36.9167,140.5685,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axcn,4.9,10,"21km NW of Kitaibaraki, Japan",1506821107970
51.8357,-169.8117,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990780,2.5,61.8,"107km SE of Yunaska Island, Alaska",1506821107760
37.6083333,-118.815,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902501,0.47,4.84,"14km ESE of Mammoth Lakes, California",1506820627110
33.9365,-117.1191667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015912,1,14.07,"8km SW of Calimesa, CA",1506820492420
37.6395,-118.9388333,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902496,0.65,5.98,"3km ESE of Mammoth Lakes, California",1506820418700
57.2184,-153.8841,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990779,1.3,46.9,"36km S of Larsen Bay, Alaska",1506819992776
63.1122,-150.4019,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990778,1,97.2,"79km WSW of Cantwell, Alaska",1506819499573
37.6353333,-118.939,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902491,1.79,5.76,"3km ESE of Mammoth Lakes, California",1506819103020
34.0611667,-117.4971667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015896,0.8,3.32,"5km SW of Fontana, CA",1506818864850
36.5423,-117.0345,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607778,0.1,6.9,"47km SSW of Beatty, Nevada",1506818623125
60.1498,-152.9252,https://earthquake.usgs.gov/earthquakes/eventpage/ak16966268,1.8,112.5,"38km SSW of Redoubt Volcano, Alaska",1506818601975
51.7288,-178.4432,https://earthquake.usgs.gov/earthquakes/eventpage/ak16966264,1.5,13.5,"27km SW of Tanaga Volcano, Alaska",1506818511725
52.7581,-166.7041,https://earthquake.usgs.gov/earthquakes/eventpage/ak16966263,2.1,14.9,"124km S of Unalaska, Alaska",1506818242272
51.7076,-178.4546,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990774,1.5,6.6,"29km SW of Tanaga Volcano, Alaska",1506818099252
62.8494,-150.5086,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990773,0.8,84.8,"62km NNW of Talkeetna, Alaska",1506817969707
51.8802,-169.6939,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990772,2.7,15.5,"108km SE of Yunaska Island, Alaska",1506817440647
7.2071,126.9456,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axc3,4.5,68.13,"42km ESE of Santiago, Philippines",1506817163710
61.531,-146.5634,https://earthquake.usgs.gov/earthquakes/eventpage/ak16965340,0.9,37,"46km NNW of Valdez, Alaska",1506817052168
61.6467,-149.9508,https://earthquake.usgs.gov/earthquakes/eventpage/ak16990770,0.7,48.6,"7km WNW of Houston, Alaska",1506817022183
60.0896,-151.9899,https://earthquake.usgs.gov/earthquakes/eventpage/ak16965336,1.9,71.7,"35km NNW of Anchor Point, Alaska",1506816635445
64.9885,-147.3486,https://earthquake.usgs.gov/earthquakes/eventpage/ak16965329,1.2,0,"22km NNE of Badger, Alaska",1506816385660
51.9828,-169.9474,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axbx,4.3,27.38,"88km SE of Yunaska Island, Alaska",1506816328880
19.3139992,-155.1236725,https://earthquake.usgs.gov/earthquakes/eventpage/hv61928136,2.02,2.22,"17km SE of Volcano, Hawaii",1506816129630
63.1558,-152.7187,https://earthquake.usgs.gov/earthquakes/eventpage/ak16965324,0.8,9,"147km E of McGrath, Alaska",1506815456611
36.061,-117.4701667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015888,0.64,4.54,"33km N of Searles Valley, CA",1506815019110
42.6636667,-111.4591667,https://earthquake.usgs.gov/earthquakes/eventpage/uu60250512,2.38,2.14,"11km E of Soda Springs, Idaho",1506814998100
42.652,-111.4566,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axbj,3.2,6.15,"12km E of Soda Springs, Idaho",1506814776660
42.6545,-111.4606,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axba,2.8,4.98,"11km E of Soda Springs, Idaho",1506814745510
42.6754,-111.473,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axb6,2.7,3.19,"11km ENE of Soda Springs, Idaho",1506814557760
62.3699,-149.5092,https://earthquake.usgs.gov/earthquakes/eventpage/ak16964389,1.2,51,"29km NE of Y, Alaska",1506813911112
34.3241667,-116.4553333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015880,1.87,2.96,"23km N of Yucca Valley, CA",1506813831910
3.9405,128.5426,https://earthquake.usgs.gov/earthquakes/eventpage/us2000axas,5.5,10,"251km NNE of Tobelo, Indonesia",1506813329570
35.9005,-116.9436,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607743,0.8,9.3,"44km ENE of Searles Valley, California",1506813304463
59.2674,-152.5291,https://earthquake.usgs.gov/earthquakes/eventpage/ak16964388,1.6,85.5,"69km SW of Homer, Alaska",1506812976279
60.014,-152.7509,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989805,1.4,105.7,"52km S of Redoubt Volcano, Alaska",1506812398891
37.2825,-115.9035,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607731,0.8,6.5,"66km W of Alamo, Nevada",1506812374740
62.3522,-149.1116,https://earthquake.usgs.gov/earthquakes/eventpage/ak16964387,1,7.1,"43km ENE of Y, Alaska",1506812112182
62.6659,-152.6933,https://earthquake.usgs.gov/earthquakes/eventpage/ak16964380,1,6.2,"138km WNW of Talkeetna, Alaska",1506811899089
46.9225,-120.8868333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61336011,0.85,17.82,"26km NNW of Tieton, Washington",1506811783890
37.2915,-115.9049,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607730,1,0,"66km W of Alamo, Nevada",1506811774166
37.2703,-115.9206,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607815,-0.1,6.9,"67km W of Alamo, Nevada",1506811383071
37.2878,-115.8999,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607738,1,3.1,"65km W of Alamo, Nevada",1506811292528
37.279,-115.9056,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607737,1.1,6.4,"66km W of Alamo, Nevada",1506811240125
37.2885,-115.9061,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607728,1.1,0,"66km W of Alamo, Nevada",1506811230164
37.2958,-115.8932,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607735,0.7,0,"65km W of Alamo, Nevada",1506811184575
61.4773,-151.6893,https://earthquake.usgs.gov/earthquakes/eventpage/ak16964371,0.9,73.4,"90km NNW of Nikiski, Alaska",1506810838651
42.661,-111.4515,https://earthquake.usgs.gov/earthquakes/eventpage/uu60250442,2.43,2.56,"12km E of Soda Springs, Idaho",1506810599500
37.2875,-115.9099,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607734,0.1,10.1,"66km W of Alamo, Nevada",1506810475428
63.352,-151.5204,https://earthquake.usgs.gov/earthquakes/eventpage/ak16963468,1.2,8.1,"128km W of Cantwell, Alaska",1506810291866
37.2881,-115.9095,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607733,-0.2,11,"66km W of Alamo, Nevada",1506809942780
39.6799,-119.3468,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607727,-0.1,14.5,"11km NW of Fernley, Nevada",1506808374589
38.8380013,-122.7853317,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902486,0.89,1.75,"5km WNW of Cobb, California",1506808006070
46.1965,-122.2213333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61335986,0.06,5.58,"36km NNE of Amboy, Washington",1506807625710
40.2201,-117.6755,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607721,1.4,8.1,"68km E of Lovelock, Nevada",1506807445148
61.4217,-147.3476,https://earthquake.usgs.gov/earthquakes/eventpage/ak16963443,1.1,25.5,"62km WNW of Valdez, Alaska",1506806484011
60.9307,-144.0067,https://earthquake.usgs.gov/earthquakes/eventpage/ak16963413,2.3,14.1,"69km SSE of Chitina, Alaska",1506806152613
59.621,-152.2422,https://earthquake.usgs.gov/earthquakes/eventpage/ak16962501,4.2,83.6,"28km SW of Anchor Point, Alaska",1506806106026
37.5215,-118.8295,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902481,0.84,6.05,"18km SE of Mammoth Lakes, California",1506805792530
61.7318,-151.7955,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989798,1.1,98.9,"92km W of Willow, Alaska",1506805696616
27.653,139.9751,https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax9r,4.7,485.8,"230km WNW of Chichi-shima, Japan",1506805651800
37.5435,-118.8905,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902476,0.66,-2.27,"13km SSE of Mammoth Lakes, California",1506805213900
48.4123333,-123.0568333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61335981,1.82,50.6,"13km SSW of Friday Harbor, Washington",1506805100680
38.5581667,-122.2745,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902471,2.5,6.21,"15km E of Angwin, California",1506804691550
35.5105,-120.7801667,https://earthquake.usgs.gov/earthquakes/eventpage/nc71107604,0.96,3.92,"8km WSW of Templeton, California",1506804690650
44.4215,-110.3406667,https://earthquake.usgs.gov/earthquakes/eventpage/uu60250417,0.55,2.43,"39km E of Old Faithful Geyser, Wyoming",1506804386050
33.512,-116.791,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015856,1,6.24,"10km NE of Aguanga, CA",1506804008820
-8.0939,122.7108,https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax9d,4.1,216.64,"41km N of Palue, Indonesia",1506803686610
17.7855,-68.5125,https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax9h,3.5,35,"66km S of Boca de Yuma, Dominican Republic",1506803627030
19.2096667,-155.469,https://earthquake.usgs.gov/earthquakes/eventpage/hv61927906,3.49,35.947,"0km NNE of Pahala, Hawaii",1506803617560
21.6564,143.8145,https://earthquake.usgs.gov/earthquakes/eventpage/us2000ax99,4.7,64.59,"167km NW of Farallon de Pajaros, Northern Mariana Islands",1506802488710
33.3573333,-116.3631667,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015848,1.38,10.38,"11km N of Borrego Springs, CA",1506802371860
38.7966667,-122.781,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902466,1.77,3.44,"3km NW of The Geysers, California",1506801988210
46.1991667,-122.1783333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61335966,0.31,1.01,"38km NNE of Amboy, Washington",1506800415010
47.8623333,-121.8353333,https://earthquake.usgs.gov/earthquakes/eventpage/uw61335961,0.57,12,"1km W of Sultan, Washington",1506800172860
59.7871,-152.1783,https://earthquake.usgs.gov/earthquakes/eventpage/ak16962490,1.1,69.4,"19km W of Anchor Point, Alaska",1506800090127
37.6271667,-119.0641667,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902461,0.04,0.24,"8km WSW of Mammoth Lakes, California",1506799751250
63.5864,-150.6852,https://earthquake.usgs.gov/earthquakes/eventpage/ak16962484,1.5,3,"89km WNW of Cantwell, Alaska",1506799366659
38.2888,-118.1362,https://earthquake.usgs.gov/earthquakes/eventpage/nn00607710,1.2,10.3,"50km ESE of Hawthorne, Nevada",1506799171022
32.9448333,-116.3643333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015800,0.88,9.98,"21km NE of Pine Valley, CA",1506799142710
33.33,-116.7618333,https://earthquake.usgs.gov/earthquakes/eventpage/ci38015792,0.57,12.76,"10km N of Lake Henshaw, CA",1506799095230
37.5471667,-118.8765,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902456,0.82,7.17,"14km SE of Mammoth Lakes, California",1506798849320
55.8639,-143.1572,https://earthquake.usgs.gov/earthquakes/eventpage/ak16962480,3,11.9,Gulf of Alaska,1506798820424
52.0688,-176.2132,https://earthquake.usgs.gov/earthquakes/eventpage/ak16989794,1.9,7.4,"37km NE of Adak, Alaska",1506798785904
46.8728333,-112.5253333,https://earthquake.usgs.gov/earthquakes/eventpage/mb80258414,1.87,11.78,"15km SE of Lincoln, Montana",1506798465250
38.810833,-122.8123322,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902451,0.51,3.44,"6km NW of The Geysers, California",1506798167170
38.8563347,-122.8078308,https://earthquake.usgs.gov/earthquakes/eventpage/nc72902446,0.85,-0.06,"8km WNW of Cobb, California",1506797725670
